Year ,Row,Image_Id,northing (m),easting (m),elevation (m),salinity (psu),Sarc,Spart,Limon,Bor,Batis,Juncus,Mud,snails (number per image)
2014,22,DSC_5463,-0.972266938,18.98452168,0.948801718,42.23123922,15,0,4,0,10,0,0,28
,,,,,,,,,,,,,,
2014,22,DSC_5233,-34.79878455,-11.39573577,0.818477916,33.33755265,0,14,1,0,15,9,0,32
,,,,,,,,,,,,,,
2014,22,DSC_5456,-2.001769648,18.05990515,0.909281372,47.26986792,15,0,0,0,0,0,0,14
,,,,,,,,,,,,,,
2014,22,DSC_5387,-12.14972493,8.945827913,0.678610156,126.8167811,0,0,0,0,0,0,15,3
,,,,,,,,,,,,,,
2014,22,DSC_5369,-14.79701762,6.568242547,0.68316288,134.6807309,15,0,0,0,0,0,0,98
,,,,,,,,,,,,,,
2014,22,DSC_5338,-19.3562439,2.473512195,0.696145128,96.38730861,15,15,0,0,0,0,0,115
,,,,,,,,,,,,,,
2014,22,DSC_5245,-33.03392276,-9.810678862,0.744115696,51.59990345,15,15,0,0,0,0,0,137
,,,,,,,,,,,,,,
2014,22,DSC_5457,-1.854697832,18.19199322,0.916530811,46.80211253,14,0,0,0,0,0,1,19
,,,,,,,,,,,,,,
2014,22,DSC_5348,-17.88552575,3.794392954,0.695010635,126.3488475,15,8,0,0,0,0,0,67
,,,,,,,,,,,,,,
2014,22,DSC_5430,-5.825636856,14.62561518,0.746300088,60.95377628,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,22,DSC_5307,-23.91547019,-1.621218157,0.69620178,54.54788102,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,22,DSC_5415,-8.031714092,12.64429404,0.715691311,76.14471282,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,22,DSC_5253,-31.85734824,-8.753974255,0.726742798,55.24583777,15,13,0,0,0,0,0,99
,,,,,,,,,,,,,,
2014,22,DSC_5416,-7.884642276,12.77638211,0.717731896,75.13198372,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,22,DSC_5432,-5.531493225,14.88979133,0.750381258,58.92831808,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,22,DSC_5344,-18.47381301,3.26604065,0.696277897,117.3275079,15,13,0,0,0,0,0,88
,,,,,,,,,,,,,,
2014,22,DSC_5383,-12.7380122,8.41747561,0.678298823,130.4065124,10,0,0,0,0,0,4,14
,,,,,,,,,,,,,,
2014,22,DSC_5379,-13.32629946,7.889123306,0.679688554,131.6277177,15,0,0,0,0,0,0,23
,,,,,,,,,,,,,,
2014,22,DSC_5467,-0.383979675,19.51287398,0.969990933,39.70713074,9,0,3,7,15,0,0,19
,,,,,,,,,,,,,,
2014,22,DSC_5246,-32.88685095,-9.678590786,0.741944084,52.05564524,15,14,0,0,0,0,0,143
,,,,,,,,,,,,,,
2014,22,DSC_5431,-5.678565041,14.75770325,0.748340673,59.94104718,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,22,DSC_5273,-28.91591192,-6.112212737,0.703031555,52.82107664,15,0,0,0,0,0,0,45
,,,,,,,,,,,,,,
2014,22,DSC_5236,-34.35756911,-10.99947154,0.784955832,39.81365384,1,11,1,0,8,14,0,90
,,,,,,,,,,,,,,
2014,22,DSC_5353,-17.15016667,4.454833333,0.691222128,129.595268,15,4,0,0,0,0,0,101
,,,,,,,,,,,,,,
2014,22,DSC_5444,-3.766631436,16.47484824,0.8222881,52.88293257,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,22,DSC_5433,-5.384421409,15.0218794,0.752421843,57.91558897,0,0,0,0,0,0,15,2
,,,,,,,,,,,,,,
2014,22,DSC_5234,-34.65171274,-11.2636477,0.807303888,35.49625305,0,15,1,0,11,10,0,39
,,,,,,,,,,,,,,
2014,22,DSC_5283,-27.44519377,-4.791331978,0.697552831,54.79494471,15,1,0,0,0,0,0,23
,,,,,,,,,,,,,,
2014,22,DSC_5417,-7.737570461,12.90847019,0.719772481,74.11925462,0,0,0,0,0,0,15,2
,,,,,,,,,,,,,,
2014,22,DSC_5276,-28.47469648,-5.715948509,0.700958106,52.97431652,15,0,0,0,0,0,0,65
,,,,,,,,,,,,,,
2014,22,DSC_5292,-26.12154743,-3.602539295,0.696720526,53.2427342,8,4,0,0,0,0,4,42
,,,,,,,,,,,,,,
2014,22,DSC_5363,-15.67944851,5.775714092,0.685247476,136.5125388,15,0,0,0,0,0,0,87
,,,,,,,,,,,,,,
2014,22,DSC_5475,0.792594851,20.56957859,1.012369363,34.65891378,4,0,0,15,15,0,0,18
,,,,,,,,,,,,,,
2014,22,DSC_5312,-23.18011111,-0.960777778,0.696108654,56.12573817,1,0,0,0,0,0,14,1
,,,,,,,,,,,,,,
2014,22,DSC_5263,-30.38663008,-7.433093496,0.709943054,52.31027702,15,12,0,0,0,0,0,69
,,,,,,,,,,,,,,
2014,22,DSC_5339,-19.20917209,2.605600271,0.696167256,99.87734183,15,15,0,0,0,0,0,97
,,,,,,,,,,,,,,
2014,22,DSC_5447,-3.325415989,16.87111247,0.844036418,51.47966641,0,0,0,0,0,0,15,2
,,,,,,,,,,,,,,
2014,22,DSC_5313,-23.0330393,-0.828689702,0.696114175,56.37494473,6,0,0,0,0,0,9,9
,,,,,,,,,,,,,,
2014,22,DSC_5243,-33.3280664,-10.07485501,0.748458921,50.68841987,15,14,0,0,0,0,0,158
,,,,,,,,,,,,,,
2014,22,DSC_5270,-29.35712737,-6.508476965,0.705105005,52.66783675,15,0,0,0,0,0,0,39
,,,,,,,,,,,,,,
2014,22,DSC_5240,-33.76928184,-10.47111924,0.755319785,47.24382834,11,13,5,0,3,8,0,149
,,,,,,,,,,,,,,
2014,22,DSC_5244,-33.18099458,-9.942766938,0.746287309,51.14416166,15,15,0,0,0,0,0,148
,,,,,,,,,,,,,,
2014,22,DSC_5376,-13.76751491,7.492859079,0.680730852,132.5436216,15,0,0,0,0,0,0,66
,,,,,,,,,,,,,,
2014,22,DSC_5332,-20.2386748,1.68098374,0.696012358,75.44710931,15,14,0,0,0,0,0,84
,,,,,,,,,,,,,,
2014,22,DSC_5450,-2.884200542,17.26737669,0.865784736,50.07640024,1,0,0,0,0,0,14,1
,,,,,,,,,,,,,,
2014,22,DSC_5331,-20.38574661,1.548895664,0.695990229,71.95707609,15,14,0,0,0,0,0,77
,,,,,,,,,,,,,,
2014,22,DSC_5260,-30.82784553,-7.829357724,0.713040235,54.12798343,15,15,0,0,0,0,0,78
,,,,,,,,,,,,,,
2014,22,DSC_5401,-10.09071951,10.79506098,0.696711656,101.4717613,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,22,DSC_5315,-22.73889566,-0.56451355,0.696135042,56.84635229,15,4,0,0,0,0,0,47
,,,,,,,,,,,,,,
2014,22,DSC_5285,-27.15105014,-4.527155827,0.697367874,54.45000904,15,2,0,0,0,0,0,30
,,,,,,,,,,,,,,
2014,22,DSC_5349,-17.73845393,3.92648103,0.694252934,126.9981316,15,8,0,0,0,0,0,87
,,,,,,,,,,,,,,
2014,23,DSC_5539,-11.51930392,10.31146078,0.687905785,115.1103513,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5639,-33.37714706,-7.916970588,0.712940663,49.21304001,15,15,0,0,0,0,0,60
,,,,,,,,,,,,,,
2014,23,DSC_5584,-21.35533333,2.108666667,0.687232528,71.03165557,15,0,0,0,0,0,0,58
,,,,,,,,,,,,,,
2014,23,DSC_5558,-15.67229412,6.848058824,0.681502919,122.4174838,0,3,0,0,0,0,12,10
,,,,,,,,,,,,,,
2014,23,DSC_5515,-6.273421569,14.68628431,0.742289084,61.31911067,15,0,0,0,1,0,0,28
,,,,,,,,,,,,,,
2014,23,DSC_5563,-16.76518627,5.936637255,0.681687762,131.5343667,0,3,0,0,0,0,13,18
,,,,,,,,,,,,,,
2014,23,DSC_5619,-29.00557843,-4.271284314,0.688133522,61.90942183,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5590,-22.66680392,1.014960784,0.68617502,63.54559305,15,0,0,0,0,0,0,87
,,,,,,,,,,,,,,
2014,23,DSC_5560,-16.10945098,6.483490196,0.682316741,123.198826,0,4,0,0,0,0,11,27
,,,,,,,,,,,,,,
2014,23,DSC_5483,0.721088235,20.51938235,1.010240588,34.88175035,1,0,0,15,15,0,0,12
,,,,,,,,,,,,,,
2014,23,DSC_5608,-26.60121569,-2.266156863,0.686108785,59.56670065,15,15,0,0,0,0,0,64
,,,,,,,,,,,,,,
2014,23,DSC_5649,-35.56293137,-9.739813725,0.751077558,36.34189163,0,15,0,0,15,4,0,53
,,,,,,,,,,,,,,
2014,23,DSC_5640,-33.59572549,-8.099254902,0.715906079,48.54551631,15,15,0,0,0,0,0,73
,,,,,,,,,,,,,,
2014,23,DSC_5637,-32.9399902,-7.552401961,0.707009832,50.54808739,15,15,0,0,0,0,0,68
,,,,,,,,,,,,,,
2014,23,DSC_5496,-2.120431373,18.14968627,0.912416795,47.05732307,0,0,0,14,15,0,0,12
,,,,,,,,,,,,,,
2014,23,DSC_5642,-34.03288235,-8.463823529,0.72183691,47.21046892,11,14,0,0,0,4,0,93
,,,,,,,,,,,,,,
2014,23,DSC_5579,-20.26244118,3.020088235,0.688537049,94.76071439,11,0,0,0,0,0,4,2
,,,,,,,,,,,,,,
2014,23,DSC_5491,-1.027539216,19.06110784,0.950831962,41.71265982,0,0,0,15,15,0,0,16
,,,,,,,,,,,,,,
2014,23,DSC_5638,-33.15856863,-7.734686275,0.709975247,49.8805637,15,13,0,0,0,0,0,69
,,,,,,,,,,,,,,
2014,23,DSC_5609,-26.81979412,-2.448441176,0.68612746,59.68534886,15,12,0,0,0,0,0,56
,,,,,,,,,,,,,,
2014,23,DSC_5489,-0.590382353,19.42567647,0.965684119,40.00493245,1,0,0,15,15,0,0,16
,,,,,,,,,,,,,,
2014,23,DSC_5648,-35.34435294,-9.557529412,0.744883288,39.36781598,0,15,0,0,14,4,0,25
,,,,,,,,,,,,,,
2014,23,DSC_5603,-25.50832353,-1.354735294,0.687016951,56.05191209,13,15,0,0,0,0,0,58
,,,,,,,,,,,,,,
2014,23,DSC_5628,-30.97278431,-5.911843137,0.696563405,63.10384182,13,0,0,0,0,0,2,19
,,,,,,,,,,,,,,
2014,23,DSC_5502,-3.431901961,17.05598039,0.851622496,50.97556431,5,0,4,9,15,3,0,19
,,,,,,,,,,,,,,
2014,23,DSC_5623,-29.87989216,-5.000421569,0.691880137,62.60104878,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5506,-4.306215686,16.32684314,0.811092963,53.58772514,6,0,8,1,15,6,0,24
,,,,,,,,,,,,,,
2014,23,DSC_5505,-4.087637255,16.50912745,0.821225347,52.93468493,6,1,4,4,15,6,0,23
,,,,,,,,,,,,,,
2014,23,DSC_5499,-2.776166667,17.60283333,0.882019645,49.01644369,0,0,0,14,15,1,0,15
,,,,,,,,,,,,,,
2014,23,DSC_5601,-25.07116667,-0.990166667,0.687105642,56.90743608,11,15,0,0,0,0,0,66
,,,,,,,,,,,,,,
2014,23,DSC_5487,-0.15322549,19.7902451,0.980536275,38.29720508,1,0,0,15,15,0,0,13
,,,,,,,,,,,,,,
2014,23,DSC_5643,-34.25146078,-8.646107843,0.724802326,46.54294523,9,15,0,0,1,8,0,99
,,,,,,,,,,,,,,
2014,23,DSC_5592,-23.10396078,0.650392157,0.686029666,61.92085999,15,1,0,0,0,0,0,77
,,,,,,,,,,,,,,
2014,23,DSC_5556,-15.23513725,7.212627451,0.680689097,121.6361416,0,0,0,0,0,0,15,2
,,,,,,,,,,,,,,
2014,23,DSC_5521,-7.584892157,13.59257843,0.724472826,70.00152169,6,0,0,0,0,0,9,9
,,,,,,,,,,,,,,
2014,23,DSC_5622,-29.66131373,-4.818137255,0.690943483,62.50049018,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5507,-4.524794118,16.14455882,0.80096058,54.24076535,5,0,7,3,15,4,0,25
,,,,,,,,,,,,,,
2014,23,DSC_5511,-5.399107843,15.41542157,0.756306539,56.06687887,14,0,9,0,8,3,0,30
,,,,,,,,,,,,,,
2014,23,DSC_5635,-32.50283333,-7.187833333,0.702573674,53.78715448,15,13,0,0,0,0,0,55
,,,,,,,,,,,,,,
2014,23,DSC_5586,-21.7924902,1.744098039,0.686465727,66.79505916,15,0,0,0,0,0,0,71
,,,,,,,,,,,,,,
2014,23,DSC_5550,-13.92366667,8.306333333,0.678247632,119.292115,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5575,-19.38812745,3.74922549,0.688976617,114.6886193,0,0,0,0,0,0,15,3
,,,,,,,,,,,,,,
2014,23,DSC_5493,-1.464696078,18.69653922,0.936499822,43.70738686,0,0,0,15,15,0,0,22
,,,,,,,,,,,,,,
2014,23,DSC_5562,-16.54660784,6.118921569,0.682379934,126.88719,0,4,0,0,0,0,11,22
,,,,,,,,,,,,,,
2014,23,DSC_5530,-9.552098039,11.95201961,0.704417366,91.51336476,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5534,-10.42641176,11.22288235,0.697078885,102.0009143,0,0,0,0,0,0,15,2
,,,,,,,,,,,,,,
2014,23,DSC_5504,-3.869058824,16.69141176,0.83135773,52.28164473,10,0,5,7,15,4,0,22
,,,,,,,,,,,,,,
2014,23,DSC_5641,-33.81430392,-8.281539216,0.718871494,47.87799262,14,15,0,0,0,1,0,64
,,,,,,,,,,,,,,
2014,23,DSC_5512,-5.617686275,15.23313725,0.751197213,56.97790516,14,0,4,0,11,1,0,25
,,,,,,,,,,,,,,
2014,23,DSC_5636,-32.72141176,-7.370117647,0.704044416,51.21561109,15,13,0,0,0,0,0,63
,,,,,,,,,,,,,,
2014,23,DSC_5497,-2.339009804,17.96740196,0.902284411,47.71036327,0,0,0,14,15,1,0,18
,,,,,,,,,,,,,,
2014,23,DSC_5597,-24.19685294,-0.261029412,0.687283026,58.61848406,15,14,0,0,0,0,0,57
,,,,,,,,,,,,,,
2014,23,DSC_5582,-20.91817647,2.473235294,0.688207374,79.8147857,15,0,0,0,0,0,0,58
,,,,,,,,,,,,,,
2014,23,DSC_5645,-34.68861765,-9.010676471,0.730733157,45.20789784,0,13,0,0,6,14,0,110
,,,,,,,,,,,,,,
2014,23,DSC_5613,-27.69410784,-3.177578431,0.686202158,60.1599417,15,7,0,0,0,0,0,61
,,,,,,,,,,,,,,
2014,23,DSC_5531,-9.770676471,11.76973529,0.702582746,94.13525215,0,0,0,0,0,0,15,2
,,,,,,,,,,,,,,
2014,23,DSC_5543,-12.39361765,9.582323529,0.680567304,125.5979008,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5632,-31.84709804,-6.640980392,0.701172047,63.50607624,15,3,0,0,0,0,0,31
,,,,,,,,,,,,,,
2014,23,DSC_5564,-16.98376471,5.754352941,0.68123848,135.3994147,0,1,0,0,0,0,14,6
,,,,,,,,,,,,,,
2014,23,DSC_5577,-19.82528431,3.384656863,0.688756833,104.7246669,0,0,0,0,0,0,15,4
,,,,,,,,,,,,,,
2014,23,DSC_5651,-36.00008824,-10.10438235,0.774745977,29.81426689,0,14,0,0,15,3,0,53
,,,,,,,,,,,,,,
2014,23,DSC_5633,-32.06567647,-6.823264706,0.7022861,62.31097614,15,10,0,0,0,0,0,53
,,,,,,,,,,,,,,
2014,23,DSC_5594,-23.54111765,0.285823529,0.686014085,60.3276692,15,7,0,0,0,0,0,68
,,,,,,,,,,,,,,
2014,23,DSC_5598,-24.41543137,-0.443313725,0.68723868,58.19072207,14,12,0,0,0,0,0,58
,,,,,,,,,,,,,,
2014,23,DSC_5557,-15.45371569,7.030343137,0.681096008,122.0268127,0,2,0,0,0,0,13,8
,,,,,,,,,,,,,,
2014,23,DSC_5650,-35.7815098,-9.922098039,0.762158621,33.10984637,0,14,0,0,15,2,0,42
,,,,,,,,,,,,,,
2014,23,DSC_5630,-31.40994118,-6.276411765,0.698436713,63.30495903,15,0,0,0,0,0,0,22
,,,,,,,,,,,,,,
2014,23,DSC_5490,-0.808960784,19.24339216,0.958258041,40.85879613,0,0,0,15,15,0,0,14
,,,,,,,,,,,,,,
2014,23,DSC_5494,-1.68327451,18.5142549,0.930458874,45.32571192,0,0,0,15,15,0,0,21
,,,,,,,,,,,,,,
2014,23,DSC_5514,-6.054843137,14.86856863,0.74525846,59.87204217,15,0,1,0,4,0,0,37
,,,,,,,,,,,,,,
2014,23,DSC_5508,-4.743372549,15.96227451,0.790828197,54.89380556,8,0,7,0,13,8,0,29
,,,,,,,,,,,,,,
2014,23,DSC_5566,-17.42092157,5.389784314,0.68322457,133.8406022,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5621,-29.44273529,-4.635852941,0.69000683,62.39993157,0,0,0,0,0,0,15,2
,,,,,,,,,,,,,,
2014,23,DSC_5652,-36.21866667,-10.28666667,0.787333333,26.51868741,0,8,0,0,15,2,0,15
,,,,,,,,,,,,,,
2014,23,DSC_5517,-6.710578431,14.32171569,0.736350331,64.21324768,15,0,0,0,0,0,0,24
,,,,,,,,,,,,,,
2014,23,DSC_5533,-10.20783333,11.40516667,0.698913506,99.37902693,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5600,-24.85258824,-0.807882353,0.687149988,57.33519807,13,14,0,0,0,0,0,61
,,,,,,,,,,,,,,
2014,23,DSC_5565,-17.20234314,5.572068627,0.682231525,134.6200084,0,0,0,0,0,0,15,2
,,,,,,,,,,,,,,
2014,23,DSC_5519,-7.147735294,13.95714706,0.730411579,67.10738468,13,0,0,0,0,0,3,7
,,,,,,,,,,,,,,
2014,23,DSC_5495,-1.901852941,18.33197059,0.922549178,46.40428286,0,0,0,15,15,0,0,19
,,,,,,,,,,,,,,
2014,23,DSC_5482,0.939666667,20.70166667,1.017666667,34.02788667,4,0,0,15,15,0,0,10
,,,,,,,,,,,,,,
2014,23,DSC_5503,-3.650480392,16.87369608,0.841490113,51.62860452,5,0,4,8,15,2,0,19
,,,,,,,,,,,,,,
2014,23,DSC_5606,-26.16405882,-1.901588235,0.686672635,56.28517639,15,15,0,0,0,0,0,100
,,,,,,,,,,,,,,
2014,23,DSC_5573,-18.95097059,4.113794118,0.6891964,124.6525718,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5522,-7.803470588,13.41029412,0.72150345,71.44859019,2,0,0,0,0,0,13,4
,,,,,,,,,,,,,,
2014,23,DSC_5620,-29.22415686,-4.453568627,0.689070176,62.29937296,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5587,-22.01106863,1.561813725,0.68639305,65.98269263,15,0,0,0,0,0,0,83
,,,,,,,,,,,,,,
2014,23,DSC_5547,-13.26793137,8.853186275,0.677026899,118.1201018,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5610,-27.03837255,-2.63072549,0.686146134,59.80399707,15,12,0,0,0,0,0,40
,,,,,,,,,,,,,,
2014,23,DSC_5523,-8.02204902,13.2280098,0.718534074,72.89565869,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5486,0.065352941,19.97252941,0.987962354,37.4433414,0,0,0,15,15,0,0,19
,,,,,,,,,,,,,,
2014,23,DSC_5612,-27.47552941,-2.995294118,0.686183483,60.04129349,15,10,0,0,0,0,0,53
,,,,,,,,,,,,,,
2014,23,DSC_5542,-12.17503922,9.764607843,0.682401924,122.9760134,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5567,-17.6395,5.2075,0.684217616,133.0611959,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5501,-3.213323529,17.23826471,0.861754879,50.3225241,2,0,0,11,15,3,0,15
,,,,,,,,,,,,,,
2014,23,DSC_5574,-19.16954902,3.931509804,0.689086508,119.6705956,0,0,0,0,0,0,15,3
,,,,,,,,,,,,,,
2014,23,DSC_5532,-9.989254902,11.58745098,0.700748126,96.75713954,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5513,-5.836264706,15.05085294,0.748227837,58.42497367,15,0,3,1,7,2,0,25
,,,,,,,,,,,,,,
2014,23,DSC_5581,-20.69959804,2.655519608,0.688317266,84.79676193,15,0,0,0,0,0,0,32
,,,,,,,,,,,,,,
2014,23,DSC_5559,-15.89087255,6.66577451,0.68190983,122.8081549,0,5,0,0,0,0,10,20
,,,,,,,,,,,,,,
2014,23,DSC_5647,-35.12577451,-9.375245098,0.738689018,42.39374033,0,15,0,0,14,10,0,41
,,,,,,,,,,,,,,
2014,23,DSC_5549,-13.70508824,8.488617647,0.677840721,118.9014439,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5492,-1.246117647,18.87882353,0.943405884,42.5665235,0,0,0,15,15,0,0,30
,,,,,,,,,,,,,,
2014,23,DSC_5616,-28.34984314,-3.724431373,0.686258181,60.51588633,7,0,0,0,0,0,8,6
,,,,,,,,,,,,,,
2014,23,DSC_5607,-26.38263725,-2.083872549,0.686218939,58.79571677,15,14,0,0,0,0,0,97
,,,,,,,,,,,,,,
2014,23,DSC_5626,-30.53562745,-5.54727451,0.694690098,62.9027246,10,0,0,0,0,0,5,13
,,,,,,,,,,,,,,
2014,23,DSC_5551,-14.1422451,8.12404902,0.678654543,119.6827861,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5595,-23.75969608,0.103539216,0.686660465,59.69007524,15,9,0,0,0,0,0,41
,,,,,,,,,,,,,,
2014,23,DSC_5576,-19.60670588,3.566941176,0.688866725,109.7066431,0,0,0,0,0,0,15,4
,,,,,,,,,,,,,,
2014,23,DSC_5644,-34.47003922,-8.828392157,0.727767742,45.87542154,4,12,0,0,3,12,0,74
,,,,,,,,,,,,,,
2014,23,DSC_5561,-16.32802941,6.301205882,0.682723652,123.5894971,0,4,0,0,0,0,11,24
,,,,,,,,,,,,,,
2014,23,DSC_5500,-2.994745098,17.42054902,0.871887262,49.6694839,2,0,0,11,15,3,0,17
,,,,,,,,,,,,,,
2014,23,DSC_5535,-10.6449902,11.04059804,0.695244265,104.6228017,0,0,0,0,0,0,15,2
,,,,,,,,,,,,,,
2014,23,DSC_5627,-30.75420588,-5.729558824,0.695626752,63.00328321,12,0,0,0,0,0,3,19
,,,,,,,,,,,,,,
2014,23,DSC_5516,-6.492,14.504,0.739319708,62.76617917,15,0,0,0,0,0,0,36
,,,,,,,,,,,,,,
2014,23,DSC_5629,-31.19136275,-6.094127451,0.697500059,63.20440042,15,0,0,0,0,0,0,22
,,,,,,,,,,,,,,
2014,23,DSC_5596,-23.97827451,-0.078745098,0.687306846,59.05248127,15,11,0,0,0,0,0,46
,,,,,,,,,,,,,,
2014,23,DSC_5625,-30.31704902,-5.364990196,0.693753444,62.802166,6,0,0,0,0,0,9,6
,,,,,,,,,,,,,,
2014,23,DSC_5599,-24.6340098,-0.625598039,0.687194334,57.76296007,14,12,0,0,0,0,0,67
,,,,,,,,,,,,,,
2014,23,DSC_5554,-14.79798039,7.577196078,0.679875276,120.8547994,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5509,-4.96195098,15.7799902,0.780695814,55.54684576,10,0,11,0,13,4,0,39
,,,,,,,,,,,,,,
2014,23,DSC_5602,-25.2897451,-1.17245098,0.687061296,56.47967408,14,15,0,0,0,0,0,76
,,,,,,,,,,,,,,
2014,23,DSC_5488,-0.371803922,19.60796078,0.973110197,39.15106877,0,0,0,15,15,0,0,19
,,,,,,,,,,,,,,
2014,23,DSC_5611,-27.25695098,-2.813009804,0.686164809,59.92264528,15,10,0,0,0,0,0,46
,,,,,,,,,,,,,,
2014,23,DSC_5593,-23.32253922,0.468107843,0.685956989,61.10849346,15,3,0,0,0,0,0,67
,,,,,,,,,,,,,,
2014,23,DSC_5520,-7.366313725,13.77486275,0.727442203,68.55445318,10,0,0,0,0,0,5,12
,,,,,,,,,,,,,,
2014,23,DSC_5538,-11.30072549,10.4937451,0.689740405,112.4884639,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5631,-31.62851961,-6.458696078,0.699648077,63.40551763,15,2,0,0,0,0,0,19
,,,,,,,,,,,,,,
2014,23,DSC_5585,-21.57391176,1.926382353,0.686538404,67.60742569,15,0,0,0,0,0,0,67
,,,,,,,,,,,,,,
2014,23,DSC_5646,-34.90719608,-9.192960784,0.733698573,44.54037415,0,15,0,0,9,13,0,66
,,,,,,,,,,,,,,
2014,23,DSC_5555,-15.01655882,7.394911765,0.680282186,121.2454705,0,0,0,0,0,0,15,3
,,,,,,,,,,,,,,
2014,23,DSC_5580,-20.48101961,2.837803922,0.688427158,89.77873816,15,0,0,0,0,0,0,17
,,,,,,,,,,,,,,
2014,23,DSC_5484,0.502509804,20.33709804,1.00281451,35.73561403,2,0,0,15,15,0,0,14
,,,,,,,,,,,,,,
2014,23,DSC_5614,-27.91268627,-3.359862745,0.686220832,60.27858991,15,5,0,0,0,0,0,54
,,,,,,,,,,,,,,
2014,23,DSC_5583,-21.1367549,2.29095098,0.688038341,74.92529954,15,0,0,0,0,0,0,58
,,,,,,,,,,,,,,
2014,23,DSC_5498,-2.557588235,17.78511765,0.892152028,48.36340348,0,0,0,12,15,0,0,20
,,,,,,,,,,,,,,
2014,23,DSC_5510,-5.180529412,15.59770588,0.770244066,56.19988597,14,1,10,0,11,1,0,52
,,,,,,,,,,,,,,
2014,23,DSC_5485,0.283931373,20.15481373,0.995388432,36.58947772,0,0,0,15,15,0,0,15
,,,,,,,,,,,,,,
2014,23,DSC_5591,-22.88538235,0.832676471,0.686102343,62.73322652,15,0,0,0,0,0,0,69
,,,,,,,,,,,,,,
2014,23,DSC_5518,-6.929156863,14.13943137,0.733380955,65.66031618,15,0,0,0,0,0,0,17
,,,,,,,,,,,,,,
2014,23,DSC_5604,-25.72690196,-1.537019608,0.686972605,55.62415009,14,15,0,0,0,0,0,59
,,,,,,,,,,,,,,
2014,23,DSC_5615,-28.13126471,-3.542147059,0.686239507,60.39723812,14,0,0,0,0,0,1,28
,,,,,,,,,,,,,,
2014,23,DSC_5624,-30.09847059,-5.182705882,0.692816791,62.70160739,1,0,0,0,0,0,13,2
,,,,,,,,,,,,,,
2014,23,DSC_5634,-32.2842549,-7.00554902,0.702429887,58.04906531,15,12,0,0,0,0,0,60
,,,,,,,,,,,,,,
2014,23,DSC_5605,-25.94548039,-1.719303922,0.686928259,55.19638809,14,15,0,0,0,0,0,101
,,,,,,,,,,,,,,
2014,23,DSC_5525,-8.459205882,12.86344118,0.712828813,76.42232641,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,23,DSC_5589,-22.44822549,1.197245098,0.686247696,64.35795958,15,0,0,0,0,0,0,62
,,,,,,,,,,,,,,
2014,23,DSC_5588,-22.22964706,1.379529412,0.686320373,65.17032611,15,0,0,0,0,0,0,69
,,,,,,,,,,,,,,
2014,24,DSC_5765,-17.25568844,7.171075377,0.681367974,101.5195147,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,24,DSC_5682,-31.93334171,-5.433663317,0.692616496,75.16331229,8,2,0,0,0,0,5,17
,,,,,,,,,,,,,,
2014,24,DSC_5825,-6.645336683,16.28293467,0.757430393,48.01984323,10,0,0,0,0,0,5,6
,,,,,,,,,,,,,,
2014,24,DSC_5752,-19.55459799,5.196839196,0.681001771,129.3994674,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,24,DSC_5722,-24.85977387,0.640909548,0.67964836,61.9883189,0,0,0,15,15,0,0,12
